weighting,token,document_count
unique,only,5
unique,biaya,5
unique,ngedukung,5
unique,cakep,5
unique,under,5
unique,deket,5
unique,toxic,5
unique,nikmat,5
unique,sebar,5
unique,ditahan,5
unique,kebiasaan,5
unique,ehh,5
unique,fake,5
unique,sex,5
unique,malang,5
unique,are,5
unique,masuknya,5
unique,kiri,5
unique,rofidhoh,5
unique,mujassimah,5
unique,bongkar,5
unique,panggung,5
unique,kekhalifahan,5
unique,makar,5
unique,sebutkan,5
unique,pencawapresan,5
unique,kebusukan,5
unique,lelah,5
unique,macem,5
unique,rujukan,5
unique,tahayul,5
unique,tahrir,5
unique,assalamu'alaikum,5
unique,hizbut,5
unique,khurafat,5
unique,sembunyi,5
unique,menyuruh,5
unique,kyai,5
unique,pertolongan,5
unique,rahasia,5
unique,kedustaan,5
unique,perpecahan,5
unique,nasa'i,5
unique,mut'ah,5
unique,janganlah,5
unique,kakek,5
unique,contohnya,5
unique,gulam,5
unique,kubur,5
unique,mibextid,5
unique,miris,5
unique,potret,5
unique,perkembangan,5
unique,pengertian,5
unique,hijriyah,5
unique,tirmidzi,5
unique,libanon,5
unique,dasarnya,5
unique,ide,5
unique,sulaiman,5
unique,ingatlah,5
unique,syafii,5
unique,malik,5
unique,sapi,5
unique,mengedepankan,5
unique,patut,5
unique,hahaha,5
unique,persoalan,5
unique,moyangnya,5
unique,freepalestinefromzionist,5
unique,lgsg,5
unique,rumahnya,5
unique,berasa,5
unique,karni,5
unique,ilyas,5
unique,first,5
unique,security,5
unique,strong,5
unique,dragon,5
unique,wendy,5
unique,yaallah,5
unique,bible,5
unique,russia,5
unique,ratakan,5
unique,majunya,5
unique,jadinya,5
unique,army,5
unique,plis,5
unique,meledak,5
unique,hasbunallah,5
unique,humanity,5
unique,ngomongin,5
unique,disitu,5
unique,menyaksikan,5
unique,gabisa,5
unique,bngt,5
unique,indomy,5
unique,yoongi,5
unique,aduh,5
unique,kerak,5
unique,noh,5
unique,bjir,5
unique,laknattullah,5
unique,oten,5
