group,ngram,n,nontoxic_document_count,toxic_document_count,nontoxic_document_rate,toxic_document_rate
unanimous,tiap hari,2,31,4,0.00133764832793959,0.0028268551236749115
unanimous,tidak tahu,2,31,4,0.00133764832793959,0.0028268551236749115
unanimous,tuhan yang,2,20,4,0.0008629989212513484,0.0028268551236749115
unanimous,untuk palestina,2,76,4,0.003279395900755124,0.0028268551236749115
unanimous,warga gaza,2,100,4,0.004314994606256742,0.0028268551236749115
unanimous,yang disebut,2,32,4,0.0013807982740021575,0.0028268551236749115
unanimous,yang harus,2,56,4,0.0024163969795037757,0.0028268551236749115
unanimous,yang jelas,2,24,4,0.001035598705501618,0.0028268551236749115
unanimous,yang lalu,2,48,4,0.002071197411003236,0.0028268551236749115
unanimous,yang mengalami,2,21,4,0.0009061488673139158,0.0028268551236749115
unanimous,yang menjadi,2,105,4,0.004530744336569579,0.0028268551236749115
unanimous,yang pertama,2,27,4,0.0011650485436893205,0.0028268551236749115
unanimous,yang sering,2,20,4,0.0008629989212513484,0.0028268551236749115
unanimous,yang terjadi,2,129,4,0.005566343042071198,0.0028268551236749115
unanimous,yg ada,2,32,4,0.0013807982740021575,0.0028268551236749115
unanimous,10 tahun,2,37,3,0.0015965480043149947,0.0021201413427561835
unanimous,11 oktober,2,23,3,0.0009924487594390506,0.0021201413427561835
unanimous,2 orang,2,21,3,0.0009061488673139158,0.0021201413427561835
unanimous,aceh yang,2,81,3,0.003495145631067961,0.0021201413427561835
unanimous,ada gila,2,35,3,0.0015102481121898597,0.0021201413427561835
unanimous,ada lagi,2,30,3,0.0012944983818770227,0.0021201413427561835
unanimous,agama kristen,2,79,3,0.0034088457389428264,0.0021201413427561835
unanimous,aja udah,2,22,3,0.0009492988133764832,0.0021201413427561835
unanimous,akan di,2,27,3,0.0011650485436893205,0.0021201413427561835
unanimous,al aqsha,2,22,3,0.0009492988133764832,0.0021201413427561835
unanimous,apa itu,2,23,3,0.0009924487594390506,0.0021201413427561835
unanimous,apa ya,2,33,3,0.0014239482200647249,0.0021201413427561835
unanimous,asam sulfat,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,baik dan,2,27,3,0.0011650485436893205,0.0021201413427561835
unanimous,belum pernah,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,bendera israel,2,32,3,0.0013807982740021575,0.0021201413427561835
unanimous,bendera palestina,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,benjamin netanyahu,2,147,3,0.006343042071197411,0.0021201413427561835
unanimous,berada di,2,258,3,0.011132686084142395,0.0021201413427561835
unanimous,bisa jadi,2,49,3,0.0021143473570658035,0.0021201413427561835
unanimous,bom israel,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,brigade al,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,congratulations jin,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,dalam video,2,77,3,0.0033225458468176916,0.0021201413427561835
unanimous,dan akan,2,54,3,0.002330097087378641,0.0021201413427561835
unanimous,dan bisa,2,40,3,0.001725997842502697,0.0021201413427561835
unanimous,dan di,2,34,3,0.0014670981661272923,0.0021201413427561835
unanimous,dan jangan,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,dan kejahatan,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,dan mereka,2,46,3,0.0019848975188781013,0.0021201413427561835
unanimous,dan orang,2,42,3,0.0018122977346278317,0.0021201413427561835
unanimous,dan semua,2,28,3,0.0012081984897518879,0.0021201413427561835
unanimous,dari berbagai,2,81,3,0.003495145631067961,0.0021201413427561835
unanimous,di antara,2,72,3,0.0031067961165048546,0.0021201413427561835
unanimous,di china,2,285,3,0.012297734627831715,0.0021201413427561835
unanimous,di jalan,2,70,3,0.0030204962243797194,0.0021201413427561835
unanimous,di kalangan,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,di kamp,2,52,3,0.002243797195253506,0.0021201413427561835
unanimous,di kolom,2,39,3,0.0016828478964401295,0.0021201413427561835
unanimous,di negara,2,75,3,0.003236245954692557,0.0021201413427561835
unanimous,di tangan,2,23,3,0.0009924487594390506,0.0021201413427561835
unanimous,di tempat,2,77,3,0.0033225458468176916,0.0021201413427561835
unanimous,di timur,2,48,3,0.002071197411003236,0.0021201413427561835
unanimous,digunakan untuk,2,40,3,0.001725997842502697,0.0021201413427561835
unanimous,dukung palestina,2,35,3,0.0015102481121898597,0.0021201413427561835
unanimous,dukungan terhadap,2,42,3,0.0018122977346278317,0.0021201413427561835
unanimous,etnis rohingya,2,180,3,0.007766990291262136,0.0021201413427561835
unanimous,for yoongi,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,ga bisa,2,48,3,0.002071197411003236,0.0021201413427561835
unanimous,gak bisa,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,gangguan jiwa,2,38,3,0.001639697950377562,0.0021201413427561835
unanimous,gaza adalah,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,gaza dan,2,97,3,0.00418554476806904,0.0021201413427561835
unanimous,gaza di,2,38,3,0.001639697950377562,0.0021201413427561835
unanimous,gaza israel,2,90,3,0.003883495145631068,0.0021201413427561835
unanimous,gaza utara,2,74,3,0.0031930960086299894,0.0021201413427561835
unanimous,gaza yang,2,134,3,0.005782092772384034,0.0021201413427561835
unanimous,gencatan senjata,2,148,3,0.006386192017259979,0.0021201413427561835
unanimous,gereja di,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,gila dan,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,gila gilanya,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,hal itu,2,155,3,0.00668824163969795,0.0021201413427561835
unanimous,hamas dan,2,86,3,0.003710895361380798,0.0021201413427561835
unanimous,hari yang,2,32,3,0.0013807982740021575,0.0021201413427561835
unanimous,hidup di,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,hukum internasional,2,56,3,0.0024163969795037757,0.0021201413427561835
unanimous,in 2025,2,62,3,0.00267529665587918,0.0021201413427561835
unanimous,indomy for,2,25,3,0.0010787486515641855,0.0021201413427561835
unanimous,indonesia dan,2,76,3,0.003279395900755124,0.0021201413427561835
unanimous,ini ada,2,37,3,0.0015965480043149947,0.0021201413427561835
unanimous,ini aku,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,ini hanya,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,ini ke,2,34,3,0.0014670981661272923,0.0021201413427561835
unanimous,ini orang,2,25,3,0.0010787486515641855,0.0021201413427561835
unanimous,ini sangat,2,35,3,0.0015102481121898597,0.0021201413427561835
unanimous,ini sudah,2,68,3,0.0029341963322545845,0.0021201413427561835
unanimous,ini yg,2,28,3,0.0012081984897518879,0.0021201413427561835
unanimous,israel akan,2,74,3,0.0031930960086299894,0.0021201413427561835
unanimous,israel dalam,2,69,3,0.002977346278317152,0.0021201413427561835
unanimous,israel israel,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,israel juga,2,53,3,0.0022869471413160735,0.0021201413427561835
unanimous,israel melakukan,2,43,3,0.001855447680690399,0.0021201413427561835
unanimous,israel palestine,2,41,3,0.0017691477885652643,0.0021201413427561835
unanimous,israel sebagai,2,51,3,0.0022006472491909383,0.0021201413427561835
unanimous,israel secara,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,israel untuk,2,122,3,0.0052642934196332255,0.0021201413427561835
unanimous,itu hanya,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,jawa barat,2,59,3,0.002545846817691478,0.0021201413427561835
unanimous,juga di,2,32,3,0.0013807982740021575,0.0021201413427561835
unanimous,kalau mau,2,25,3,0.0010787486515641855,0.0021201413427561835
unanimous,kalau mereka,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,kali ini,2,111,3,0.004789644012944984,0.0021201413427561835
unanimous,kali ya,2,34,3,0.0014670981661272923,0.0021201413427561835
unanimous,kami muak,2,29,3,0.0012513484358144553,0.0021201413427561835
unanimous,kamp pengungsi,2,61,3,0.0026321467098166127,0.0021201413427561835
unanimous,karni ilyas,2,74,3,0.0031930960086299894,0.0021201413427561835
unanimous,kata gue,2,21,3,0.0009061488673139158,0.0021201413427561835
unanimous,kaya orang,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,ke rumah,2,81,3,0.003495145631067961,0.0021201413427561835
unanimous,kepada allah,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,kita di,2,78,3,0.003365695792880259,0.0021201413427561835
unanimous,kita tidak,2,54,3,0.002330097087378641,0.0021201413427561835
unanimous,kita yang,2,35,3,0.0015102481121898597,0.0021201413427561835
unanimous,klik link,2,213,3,0.00919093851132686,0.0021201413427561835
unanimous,konflik di,2,41,3,0.0017691477885652643,0.0021201413427561835
unanimous,kristen di,2,46,3,0.0019848975188781013,0.0021201413427561835
unanimous,kristen yang,2,36,3,0.0015533980582524273,0.0021201413427561835
unanimous,laki laki,2,84,3,0.0036245954692556634,0.0021201413427561835
unanimous,lebih tinggi,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,luar biasa,2,99,3,0.004271844660194175,0.0021201413427561835
unanimous,mahkamah keluarga,2,29,3,0.0012513484358144553,0.0021201413427561835
unanimous,melanggar hukum,2,33,3,0.0014239482200647249,0.0021201413427561835
unanimous,mereka bisa,2,29,3,0.0012513484358144553,0.0021201413427561835
unanimous,mereka telah,2,32,3,0.0013807982740021575,0.0021201413427561835
unanimous,mereka untuk,2,33,3,0.0014239482200647249,0.0021201413427561835
unanimous,mulai dari,2,66,3,0.0028478964401294497,0.0021201413427561835
unanimous,negara di,2,42,3,0.0018122977346278317,0.0021201413427561835
unanimous,negara ini,2,43,3,0.001855447680690399,0.0021201413427561835
unanimous,negara islam,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,negara israel,2,48,3,0.002071197411003236,0.0021201413427561835
unanimous,oleh pasukan,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,orang tua,2,67,3,0.002891046386192017,0.0021201413427561835
unanimous,org yg,2,28,3,0.0012081984897518879,0.0021201413427561835
unanimous,palestina dengan,2,40,3,0.001725997842502697,0.0021201413427561835
unanimous,palestina ini,2,24,3,0.001035598705501618,0.0021201413427561835
unanimous,palestina israel,2,156,3,0.006731391585760518,0.0021201413427561835
unanimous,para pengungsi,2,226,3,0.009751887810140237,0.0021201413427561835
unanimous,pasti akan,2,25,3,0.0010787486515641855,0.0021201413427561835
unanimous,pasukan zionis,2,33,3,0.0014239482200647249,0.0021201413427561835
unanimous,pejuang palestina,2,37,3,0.0015965480043149947,0.0021201413427561835
unanimous,pemimpin negara,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,perang dan,2,25,3,0.0010787486515641855,0.0021201413427561835
unanimous,pindah ke,2,40,3,0.001725997842502697,0.0021201413427561835
unanimous,pulang ke,2,21,3,0.0009061488673139158,0.0021201413427561835
unanimous,pulau rempang,2,21,3,0.0009061488673139158,0.0021201413427561835
unanimous,rabu 11,2,36,3,0.0015533980582524273,0.0021201413427561835
unanimous,rohingya di,2,273,3,0.011779935275080906,0.0021201413427561835
unanimous,rohingya itu,2,88,3,0.003797195253505933,0.0021201413427561835
unanimous,rs indonesia,2,102,3,0.004401294498381877,0.0021201413427561835
unanimous,sama sekali,2,43,3,0.001855447680690399,0.0021201413427561835
unanimous,sampai ke,2,36,3,0.0015533980582524273,0.0021201413427561835
unanimous,sampai sekarang,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,saw x,2,58,3,0.0025026968716289105,0.0021201413427561835
unanimous,sejauh ini,2,48,3,0.002071197411003236,0.0021201413427561835
unanimous,selain itu,2,122,3,0.0052642934196332255,0.0021201413427561835
unanimous,selamat pagi,2,25,3,0.0010787486515641855,0.0021201413427561835
unanimous,semoga allah,2,28,3,0.0012081984897518879,0.0021201413427561835
unanimous,sosial media,2,23,3,0.0009924487594390506,0.0021201413427561835
unanimous,tahun yang,2,23,3,0.0009924487594390506,0.0021201413427561835
unanimous,tak akan,2,28,3,0.0012081984897518879,0.0021201413427561835
unanimous,tak bisa,2,52,3,0.002243797195253506,0.0021201413427561835
unanimous,tak punya,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,tanah air,2,47,3,0.0020280474649406687,0.0021201413427561835
unanimous,tante lina,2,38,3,0.001639697950377562,0.0021201413427561835
unanimous,tewas dalam,2,71,3,0.0030636461704422868,0.0021201413427561835
unanimous,tewas dan,2,50,3,0.002157497303128371,0.0021201413427561835
unanimous,tidak boleh,2,54,3,0.002330097087378641,0.0021201413427561835
unanimous,tidak memiliki,2,55,3,0.0023732470334412083,0.0021201413427561835
unanimous,tidak perlu,2,49,3,0.0021143473570658035,0.0021201413427561835
unanimous,tindakan israel,2,26,3,0.001121898597626753,0.0021201413427561835
unanimous,udah gila,2,63,3,0.0027184466019417475,0.0021201413427561835
unanimous,umat manusia,2,22,3,0.0009492988133764832,0.0021201413427561835
unanimous,yang akan,2,199,3,0.008586839266450918,0.0021201413427561835
unanimous,yang baru,2,72,3,0.0031067961165048546,0.0021201413427561835
unanimous,yang bisa,2,99,3,0.004271844660194175,0.0021201413427561835
unanimous,yang jadi,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,yang mau,2,69,3,0.002977346278317152,0.0021201413427561835
unanimous,yang melakukan,2,27,3,0.0011650485436893205,0.0021201413427561835
unanimous,yang membuat,2,31,3,0.00133764832793959,0.0021201413427561835
unanimous,yang menolak,2,33,3,0.0014239482200647249,0.0021201413427561835
unanimous,yang terluka,2,20,3,0.0008629989212513484,0.0021201413427561835
unanimous,yg bisa,2,30,3,0.0012944983818770227,0.0021201413427561835
unanimous,yg masih,2,21,3,0.0009061488673139158,0.0021201413427561835
unanimous,yg mau,2,45,3,0.001941747572815534,0.0021201413427561835
unanimous,you in,2,62,3,0.00267529665587918,0.0021201413427561835
unanimous,00 wib,2,183,2,0.007896440129449837,0.0014134275618374558
unanimous,1 3,2,44,2,0.0018985976267529665,0.0014134275618374558
unanimous,17 10,2,24,2,0.001035598705501618,0.0014134275618374558
unanimous,20 00,2,33,2,0.0014239482200647249,0.0014134275618374558
unanimous,40 t,2,48,2,0.002071197411003236,0.0014134275618374558
unanimous,5 000,2,20,2,0.0008629989212513484,0.0014134275618374558
unanimous,a humanitarian,2,25,2,0.0010787486515641855,0.0014134275618374558
unanimous,ada 1,2,23,2,0.0009924487594390506,0.0014134275618374558
unanimous,ada aja,2,27,2,0.0011650485436893205,0.0014134275618374558
unanimous,agama islam,2,23,2,0.0009924487594390506,0.0014134275618374558
unanimous,akan memberikan,2,23,2,0.0009924487594390506,0.0014134275618374558
unanimous,akan pernah,2,30,2,0.0012944983818770227,0.0014134275618374558
unanimous,akan segera,2,44,2,0.0018985976267529665,0.0014134275618374558
unanimous,aksi bela,2,27,2,0.0011650485436893205,0.0014134275618374558
unanimous,aku ga,2,21,2,0.0009061488673139158,0.0014134275618374558
unanimous,al quds,2,31,2,0.00133764832793959,0.0014134275618374558
unanimous,anak perempuan,2,26,2,0.001121898597626753,0.0014134275618374558
unanimous,arab dan,2,22,2,0.0009492988133764832,0.0014134275618374558
unanimous,artikel ini,2,20,2,0.0008629989212513484,0.0014134275618374558
unanimous,atau tidak,2,49,2,0.0021143473570658035,0.0014134275618374558
unanimous,atau yang,2,27,2,0.0011650485436893205,0.0014134275618374558
unanimous,bab sembarangan,2,22,2,0.0009492988133764832,0.0014134275618374558
unanimous,bagi yang,2,57,2,0.002459546925566343,0.0014134275618374558
unanimous,bahwa mereka,2,51,2,0.0022006472491909383,0.0014134275618374558
unanimous,bahwa tidak,2,22,2,0.0009492988133764832,0.0014134275618374558
unanimous,banget sama,2,29,2,0.0012513484358144553,0.0014134275618374558
unanimous,bangsa indonesia,2,39,2,0.0016828478964401295,0.0014134275618374558
unanimous,banyak banget,2,24,2,0.001035598705501618,0.0014134275618374558
unanimous,bawah tanah,2,27,2,0.0011650485436893205,0.0014134275618374558
unanimous,beberapa hari,2,53,2,0.0022869471413160735,0.0014134275618374558
unanimous,bela israel,2,23,2,0.0009924487594390506,0.0014134275618374558
unanimous,belum ada,2,85,2,0.003667745415318231,0.0014134275618374558
unanimous,bener bener,2,53,2,0.0022869471413160735,0.0014134275618374558
unanimous,bentuk dukungan,2,24,2,0.001035598705501618,0.0014134275618374558
unanimous,berada dalam,2,25,2,0.0010787486515641855,0.0014134275618374558
unanimous,berbagai negara,2,25,2,0.0010787486515641855,0.0014134275618374558
unanimous,bergabung dengan,2,21,2,0.0009061488673139158,0.0014134275618374558
unanimous,berlangsung di,2,42,2,0.0018122977346278317,0.0014134275618374558
unanimous,bertanggung jawab,2,92,2,0.003969795037756203,0.0014134275618374558
unanimous,bisa menjadi,2,39,2,0.0016828478964401295,0.0014134275618374558
unanimous,bu mega,2,28,2,0.0012081984897518879,0.0014134275618374558
unanimous,buat kamu,2,34,2,0.0014670981661272923,0.0014134275618374558
unanimous,buta dan,2,26,2,0.001121898597626753,0.0014134275618374558
unanimous,buta warna,2,104,2,0.004487594390507012,0.0014134275618374558
